SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;40;426;2024-10-18;4583001999;1;01;2016-02-05;30;СПБФ АО БАНК "СНГБ";044030879;30101810440300000879;КУ БАНК ИТБ (АО) - ГК "АСВ";044525274;30101810845250000274;Назначение платежа? Например, порядковый номер ED101 = 426
02;01;427;2024-10-18;4583001999;1;01;1994-01-20;20;"СИБСОЦБАНК" ООО;040173745;30101810800000000745;ПЕРМСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";045773897;30101810800000000897;Назначение платежа? Например, порядковый номер ED101 = 427
02;57;428;2024-10-18;4583001999;1;01;2010-06-03;30;ПЕРМСКИЙ Ф-Л ПАО АКБ "МЕТАЛЛИНВЕСТБАНК";045773712;30101810600000000712;АО КБ "ПРИОБЬЕ";047169777;30101810800000000777;Назначение платежа? Например, порядковый номер ED101 = 428
02;71;429;2024-10-18;4583001999;1;01;1994-01-20;20;АО БАНК "ЕРМАК";045209673;30101810000000000742;ОМСКОЕ ОТДЕЛЕНИЕ N 8634 ПАО СБЕРБАНК;047169742;30101810900000000673;Назначение платежа? Например, порядковый номер ED101 = 429
02;65;430;2024-10-18;4583001999;1;01;1997-03-25;30;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ БАНКА "ВЯТИЧ" (ПАО);046577409;30101810665770000409;АО ЕАТПБАНК;041203715;30101810400000000715;Назначение платежа? Например, порядковый номер ED101 = 430
02;95;431;2024-10-18;4583001999;1;01;1994-11-15;30;АБАКАНСКОЕ ОТДЕЛЕНИЕ  N8602 ПАО СБЕРБАНК;049514608;30101810500000000608;УЛЬЯНОВСКОЕ ОТДЕЛЕНИЕ N8588 ПАО СБЕРБАНК;047308602;30101810000000000602;Назначение платежа? Например, порядковый номер ED101 = 431
02;08;432;2024-10-18;4583001999;1;01;2007-12-03;30;ХАБАРОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040813733;30101810300000000733;УЛЬЯНОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";047308897;30101810200000000897;Назначение платежа? Например, порядковый номер ED101 = 432
02;80;433;2024-10-18;4583001999;1;01;2005-09-12;30;ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г.УФА;048073770;30101810600000000770;ФИЛИАЛ "ДАЛЬНЕВОСТОЧНЫЙ" АО "ОТП БАНК";040813757;30101810700000000757;Назначение платежа? Например, порядковый номер ED101 = 433
02;88;434;2024-10-18;4583001999;1;01;2000-10-27;30;МАРИЙСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";048860721;30101810400000000721;ХАБАРОВСКИЙ ФИЛИАЛ АКБ "БЭНК ОФ ЧАЙНА"(АО);040813864;30101810800000000864;Назначение платежа? Например, порядковый номер ED101 = 434
02;65;435;2024-10-18;4583001999;1;01;1994-01-20;20;АО "ВУЗ-БАНК";046577781;30101810600000000781;НКО "МОНЕТА" (ООО);048860734;30103810000000000734;Назначение платежа? Например, порядковый номер ED101 = 435
02;01;436;2024-10-18;4583001999;1;01;1994-11-15;30;АЛТАЙСКОЕ ОТДЕЛЕНИЕ N8644 ПАО СБЕРБАНК;040173604;30101810200000000604;АЛТАЙСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040173733;30101810100000000733;Назначение платежа? Например, порядковый номер ED101 = 436
02;95;437;2024-10-18;4583001999;1;01;1994-01-20;20;ООО "ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК";049514745;30101810900000000745;БАЙКАЛЬСКИЙ БАНК ПАО СБЕРБАНК;042520607;30101810900000000607;Назначение платежа? Например, порядковый номер ED101 = 437
02;45;438;2024-10-18;4583001999;1;01;2014-04-23;20;ООО НКО "Расчетные Решения";044525070;30103810445250000070;ФИЛИАЛ № 6602 БАНКА ВТБ (ПАО);046577501;30101810165770000501;Назначение платежа? Например, порядковый номер ED101 = 438
02;83;439;2024-10-18;4583001999;1;01;1994-01-20;20;БАНК "НАЛЬЧИК" ООО;048327741;30101810700000000741;ВОЛОГОДСКОЕ ОТДЕЛЕНИЕ N8638 ПАО СБЕРБАНК;041909644;30101810900000000644;Назначение платежа? Например, порядковый номер ED101 = 439
02;7300;440;2024-10-18;4583001999;1;01;1994-01-20;20;АО БАНК "ВЕНЕЦ";042520777;30101810200000000813;ФИЛИАЛ "ИРКУТСКИЙ" АО КБ "СОЛИДАРНОСТЬ";047308813;30101810750042520777;Назначение платежа? Например, порядковый номер ED101 = 440
02;25;441;2024-10-18;4583001999;1;01;2005-11-24;30;ИРКУТСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042520700;30101810700000000700;БРЯНСКОЕ ОТДЕЛЕНИЕ N8605 ПАО СБЕРБАНК;041501601;30101810400000000601;Назначение платежа? Например, порядковый номер ED101 = 441
02;22;442;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО "НБД-Банк";042202705;30101810400000000705;НИЖЕГОРОДСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;042202799;30101810500000000799;Назначение платежа? Например, порядковый номер ED101 = 442
02;18;443;2024-10-18;4583001999;1;01;1995-03-27;20;АО НОКССБАНК;041806831;30101810000000000831;КОМИ ОТДЕЛЕНИЕ N8617 ПАО СБЕРБАНК;048702640;30101810400000000640;Назначение платежа? Например, порядковый номер ED101 = 443
02;45;444;2024-10-18;4583001999;1;01;1994-01-20;90;КУ АО "Кранбанк" - ГК "АСВ";042406738;30101810200000000738;КОМИ РФ АО "РОССЕЛЬХОЗБАНК";048702739;30101810900000000739;Назначение платежа? Например, порядковый номер ED101 = 444
02;40;445;2024-10-18;4583001999;1;01;2011-04-01;30;Ф. ОПЕРУ БАНКА ВТБ (ПАО) В САНКТ-ПЕТЕРБУРГЕ;044030704;30101810200000000704;АО "СИТИ ИНВЕСТ БАНК";044030702;30101810600000000702;Назначение платежа? Например, порядковый номер ED101 = 445
02;82;446;2024-10-18;4583001999;1;01;2010-10-13;30;ФИЛИАЛ КБ "РБА" (ООО) В Г.МАХАЧКАЛА;048209880;30101810900000000880;ФИЛИАЛ "СТАВРОПОЛЬСКИЙ" АО "АЛЬФА-БАНК";040702752;30101810000000000752;Назначение платежа? Например, порядковый номер ED101 = 446
02;20;447;2024-10-18;4583001999;1;01;1994-11-15;30;ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНЫЙ БАНК ПАО СБЕРБАНК;042007681;30101810600000000681;КРАСНОДАРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040349536;30101810700000000536;Назначение платежа? Например, порядковый номер ED101 = 447
02;40;448;2024-10-18;4583001999;1;01;1995-02-28;20;ПАО "БАЛТИНВЕСТБАНК";044030705;30101810500000000705;ВОРОНЕЖСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;042007709;30101810100000000709;Назначение платежа? Например, порядковый номер ED101 = 448
02;40;449;2024-10-18;4583001999;1;01;1995-04-25;30;ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г.САНКТ-ПЕТЕРБУРГ;044030706;30101810800000000706;КОСТРОМСКОЙ РФ АО "РОССЕЛЬХОЗБАНК";043469731;30101810600000000731;Назначение платежа? Например, порядковый номер ED101 = 449
02;22;450;2024-10-18;4583001999;1;01;2017-05-22;20;АО "САРОВБИЗНЕСБАНК";042202718;30101810422020000718;ФИЛИАЛ №10 ПАО КБ "ЦЕНТР-ИНВЕСТ";042202717;30101810122020000717;Назначение платежа? Например, порядковый номер ED101 = 450
02;22;451;2024-10-18;4583001999;1;01;1994-01-20;20;АО КОМБАНК "АРЗАМАС";046311722;30101810522020000731;АО "ЭКОНОМБАНК";042202731;30101810100000000722;Назначение платежа? Например, порядковый номер ED101 = 451
02;22;452;2024-10-18;4583001999;1;01;1998-11-13;30;Филиал Банка ВТБ (ПАО) в г. Нижнем Новгороде;042202837;30101810200000000837;НИЖЕГОРОДСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042202846;30101810000000000846;Назначение платежа? Например, порядковый номер ED101 = 452
02;25;453;2024-10-18;4583001999;1;01;1994-01-20;20;ООО "КРОНА-БАНК";042520840;30101810000000000840;ФИЛИАЛ АО АКБ "НОВИКОМБАНК" В Г.Н.НОВГОРОДЕ;042202863;30101810300000000863;Назначение платежа? Например, порядковый номер ED101 = 453
02;52;454;2024-10-18;4583001999;1;01;2000-10-27;30;ОМСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";045209822;30101810900000000822;ПАО КБ "УБРИР";046577795;30101810900000000795;Назначение платежа? Например, порядковый номер ED101 = 454
02;87;455;2024-10-18;4583001999;1;01;2019-10-25;30;"Северный Народный Банк" (АО) Ф-л в г. Усинск;048718777;30101810440300087777;ГК "АСВ", АСВ.РФ;044525051;30127810945250000051;Назначение платежа? Например, порядковый номер ED101 = 455
02;45;456;2024-10-18;4583001999;1;01;1994-09-20;20;"Республиканский Кредитный Альянс" ООО;044525860;30101810945250000860;РНКО "ВК Платёжные решения" (ООО);044525701;30103810345250000701;Назначение платежа? Например, порядковый номер ED101 = 456
02;63;457;2024-10-18;4583001999;1;01;2002-03-11;30;САРАТОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";046311843;30101810500000000843;НКО "ПЕРСПЕКТИВА" (ООО);045209885;30103810052090000885;Назначение платежа? Например, порядковый номер ED101 = 457
02;63;458;2024-10-18;4583001999;1;01;2015-01-30;30;САРАТОВСКИЙ ФИЛИАЛ ПАО "МЕТКОМБАНК";046311887;30101810663110000887;ФИЛИАЛ АКБ "СЛАВИЯ" (АО) В Г. НИЖНИЙ НОВГОРОД;042202891;30101810000000000891;Назначение платежа? Например, порядковый номер ED101 = 458
02;22;459;2024-10-18;4583001999;1;01;2009-04-09;30;НИЖЕГОРОДСКИЙ Ф-Л ПАО АКБ "МЕТАЛЛИНВЕСТБАНК";042202886;30101810400000000886;АО "БАЛАКОВО-БАНК";046311890;30101810022026311890;Назначение платежа? Например, порядковый номер ED101 = 459
02;60;460;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО КБ "СЕЛЬМАШБАНК";046015860;30101810400000000860;РОСТОВСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;046015081;30101810760150000081;Назначение платежа? Например, порядковый номер ED101 = 460
02;11;461;2024-10-18;4583001999;1;01;2001-11-02;30;АРХАНГЕЛЬСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";041117772;30101810000000000772;ФИЛИАЛ "РОСТОВСКИЙ" АО "АЛЬФА-БАНК";046015207;30101810500000000207;Назначение платежа? Например, порядковый номер ED101 = 461
02;45;462;2024-10-18;4583001999;1;01;1994-01-20;90;ЛИКВИДАТОР АКБ "ПРОИНВЕСТБАНК" (АО) - ГК "АСВ";043601607;30101810700000000764;ПОВОЛЖСКИЙ БАНК ПАО СБЕРБАНК;045773764;30101810200000000607;Назначение платежа? Например, порядковый номер ED101 = 462
